JournalCode;JournalLib;EcritureNum;EcritureDate;CompteNum;CompteLib;CompAuxNum;CompAuxLib;PieceRef;PieceDate;EcritureLib;Debit;Credit;EcritureLet;DateLet;ValidDate;Montantdevise;Idevise;1-Montant;2-Valeur Absolue;3-Mois;4-Trimestre;5-Semestre;6-Annee;7-Racine 1;8-Libellé Racine 1;9-Racine 2;10-Libellé Racine 2;11-Racine 3;12-Libellé Racine 3;13-Racine 4;14-Libellé Racine 4;15-Racine 5;16-Libellé Racine 5;17-Bilan;18-Resultat;19-Report à nouveau;20-Trésorerie;21-Banque;22-Caisse;23-Debit/Crédit;24-Encaissements / Décaissements;25-Dettes;26-;27-;29-Investissements;30-;31-;32-
VE;VENTES;04/03/2001;20230413;44571100;TVA COLLECTEE  20%;;;101;20230413;Facture NÂ° FA00001415;0;1666,67;;;;;;1666;1666;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;04/03/2001;20230413;70610002;PRESTATIONS DEVELOPPEMENT;;;101;20230413;Facture NÂ° FA00001415;0;8333,33;;;;;;8333;8333;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;04/05/2001;20230425;41110000;CLIENTS;411CL00162;PHILIPPE  JACCARINO ;103;20230425;Facture NÂ° FA00001416;10000;0;;;;;;-10000;10000;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;04/05/2001;20230425;44571100;TVA COLLECTEE  20%;;;103;20230425;Facture NÂ° FA00001416;0;1666,67;;;;;;1666;1666;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;04/05/2001;20230425;70610002;PRESTATIONS DEVELOPPEMENT;;;103;20230425;Facture NÂ° FA00001416;0;8333,33;;;;;;8333;8333;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2001;20230505;41110000;CLIENTS;411MFK00;FIVE MFK ;103;20230505;Facture NÂ° FA00001417;6611,18;0;;;;;;-6611;6611;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2001;20230505;44571100;TVA COLLECTEE  20%;;;103;20230505;Facture NÂ° FA00001417;0;1101,86;;;;;;1101;1101;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2001;20230505;70600001;REDEVANCES COMMUNICATION;;;103;20230505;Facture NÂ° FA00001417;0;1836,44;;;;;;1836;1836;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2001;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;103;20230505;Facture NÂ° FA00001417;0;3672,88;;;;;;3672;3672;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2010;20230505;41110000;CLIENTS;411BH000;BH ;112;20230505;Facture NÂ° FA00001450;1200;0;;;;;;-1200;1200;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2010;20230505;44571100;TVA COLLECTEE  20%;;;112;20230505;Facture NÂ° FA00001450;0;200;;;;;;200;200;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2010;20230505;70620001;PRESTATIONS ASSIST COMM & LICENCE DE MARQUE;;;112;20230505;Facture NÂ° FA00001450;0;1000;;;;;;1000;1000;;;;;7;;70;VENTES;706;Prestations de services;7062;Prestations de services;70620;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2011;20230505;41110000;CLIENTS;411BHW00;BHW ;113;20230505;Facture NÂ° FA00001451;1200;0;;;;;;-1200;1200;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2011;20230505;44571100;TVA COLLECTEE  20%;;;113;20230505;Facture NÂ° FA00001451;0;200;;;;;;200;200;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2011;20230505;70620001;PRESTATIONS ASSIST COMM & LICENCE DE MARQUE;;;113;20230505;Facture NÂ° FA00001451;0;1000;;;;;;1000;1000;;;;;7;;70;VENTES;706;Prestations de services;7062;Prestations de services;70620;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2012;20230505;41110000;CLIENTS;411HWS00;HWS ;114;20230505;Facture NÂ° FA00001452;600;0;;;;;;-600;600;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2012;20230505;44571100;TVA COLLECTEE  20%;;;114;20230505;Facture NÂ° FA00001452;0;100;;;;;;100;100;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2012;20230505;70620001;PRESTATIONS ASSIST COMM & LICENCE DE MARQUE;;;114;20230505;Facture NÂ° FA00001452;0;500;;;;;;500;500;;;;;7;;70;VENTES;706;Prestations de services;7062;Prestations de services;70620;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2013;20230505;41110000;CLIENTS;411HWL00;HWL ;115;20230505;Facture NÂ° FA00001453;1200;0;;;;;;-1200;1200;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2013;20230505;44571100;TVA COLLECTEE  20%;;;115;20230505;Facture NÂ° FA00001453;0;200;;;;;;200;200;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2013;20230505;70620001;PRESTATIONS ASSIST COMM & LICENCE DE MARQUE;;;115;20230505;Facture NÂ° FA00001453;0;1000;;;;;;1000;1000;;;;;7;;70;VENTES;706;Prestations de services;7062;Prestations de services;70620;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2014;20230505;41110000;CLIENTS;411HWR00;HWR ;116;20230505;Facture NÂ° FA00001454;600;0;;;;;;-600;600;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2014;20230505;44571100;TVA COLLECTEE  20%;;;116;20230505;Facture NÂ° FA00001454;0;100;;;;;;100;100;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2014;20230505;70620001;PRESTATIONS ASSIST COMM & LICENCE DE MARQUE;;;116;20230505;Facture NÂ° FA00001454;0;500;;;;;;500;500;;;;;7;;70;VENTES;706;Prestations de services;7062;Prestations de services;70620;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2015;20230505;41110000;CLIENTS;411CL00138; ;117;20230505;Facture NÂ° FA00001455;1200;0;;;;;;-1200;1200;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2015;20230505;44571100;TVA COLLECTEE  20%;;;117;20230505;Facture NÂ° FA00001455;0;200;;;;;;200;200;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2015;20230505;70620001;PRESTATIONS ASSIST COMM & LICENCE DE MARQUE;;;117;20230505;Facture NÂ° FA00001455;0;1000;;;;;;1000;1000;;;;;7;;70;VENTES;706;Prestations de services;7062;Prestations de services;70620;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2016;20230505;41110000;CLIENTS;411CL00130;WB ISSY LES MOULINEAUX ;118;20230505;Facture NÂ° FA00001456;1200;0;;;;;;-1200;1200;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2016;20230505;44571100;TVA COLLECTEE  20%;;;118;20230505;Facture NÂ° FA00001456;0;200;;;;;;200;200;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2016;20230505;70620001;PRESTATIONS ASSIST COMM & LICENCE DE MARQUE;;;118;20230505;Facture NÂ° FA00001456;0;1000;;;;;;1000;1000;;;;;7;;70;VENTES;706;Prestations de services;7062;Prestations de services;70620;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2017;20230505;41110000;CLIENTS;411CL00120;SAS E91P ( EVRY) ;119;20230505;Facture NÂ° FA00001457;3702,14;0;;;;;;-3702;3702;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2017;20230505;44571100;TVA COLLECTEE  20%;;;119;20230505;Facture NÂ° FA00001457;0;617,02;;;;;;617;617;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2017;20230505;70600001;REDEVANCES COMMUNICATION;;;119;20230505;Facture NÂ° FA00001457;0;1028,37;;;;;;1028;1028;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2017;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;119;20230505;Facture NÂ° FA00001457;0;2056,75;;;;;;2056;2056;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2018;20230505;41110000;CLIENTS;411CL00145;ne pas utiliser ;120;20230505;Facture NÂ° FA00001458-IMP;5417,26;0;;;;;;-5417;5417;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2018;20230505;44571100;TVA COLLECTEE  20%;;;120;20230505;Facture NÂ° FA00001458;0;902,88;;;;;;902;902;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2018;20230505;70600001;REDEVANCES COMMUNICATION;;;120;20230505;Facture NÂ° FA00001458;0;1504,79;;;;;;1504;1504;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2018;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;120;20230505;Facture NÂ° FA00001458;0;3009,59;;;;;;3009;3009;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2019;20230505;41110000;CLIENTS;411CL00137;POU NAMNAM ;121;20230505;Facture NÂ° FA00001459;2170,57;0;;;;;;-2170;2170;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2019;20230505;44571100;TVA COLLECTEE  20%;;;121;20230505;Facture NÂ° FA00001459;0;361,76;;;;;;361;361;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2019;20230505;70600001;REDEVANCES COMMUNICATION;;;121;20230505;Facture NÂ° FA00001459;0;602,94;;;;;;602;602;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2019;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;121;20230505;Facture NÂ° FA00001459;0;1205,87;;;;;;1205;1205;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2002;20230505;41110000;CLIENTS;411FAM00;FAM ;104;20230505;Facture NÂ° FA00001442;4737,34;0;;;;;;-4737;4737;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2002;20230505;44571100;TVA COLLECTEE  20%;;;104;20230505;Facture NÂ° FA00001442;0;789,56;;;;;;789;789;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2002;20230505;70600001;REDEVANCES COMMUNICATION;;;104;20230505;Facture NÂ° FA00001442;0;1315,93;;;;;;1315;1315;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2002;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;104;20230505;Facture NÂ° FA00001442;0;2631,85;;;;;;2631;2631;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2020;20230505;41110000;CLIENTS;411CL00140;SAS CKC  ;122;20230505;Facture NÂ° FA00001460;2068,8;0;;;;;;-2068;2068;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2020;20230505;44571100;TVA COLLECTEE  20%;;;122;20230505;Facture NÂ° FA00001460;0;344,8;;;;;;344;344;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2020;20230505;70600001;REDEVANCES COMMUNICATION;;;122;20230505;Facture NÂ° FA00001460;0;574,67;;;;;;574;574;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2020;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;122;20230505;Facture NÂ° FA00001460;0;1149,33;;;;;;1149;1149;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2021;20230505;41110000;CLIENTS;411TDJ00;TDJ ;123;20230505;Facture NÂ° FA00001441;4565,02;0;;;;;;-4565;4565;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2021;20230505;44571100;TVA COLLECTEE  20%;;;123;20230505;Facture NÂ° FA00001441;0;760,84;;;;;;760;760;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2021;20230505;70600001;REDEVANCES COMMUNICATION;;;123;20230505;Facture NÂ° FA00001441;0;1268,06;;;;;;1268;1268;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2021;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;123;20230505;Facture NÂ° FA00001441;0;2536,12;;;;;;2536;2536;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2022;20230505;41110000;CLIENTS;411FNT00;FNT ;124;20230505;Facture NÂ° FA00001440;2332,25;0;;;;;;-2332;2332;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2022;20230505;44571100;TVA COLLECTEE  20%;;;124;20230505;Facture NÂ° FA00001440;0;388,71;;;;;;388;388;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2022;20230505;70600001;REDEVANCES COMMUNICATION;;;124;20230505;Facture NÂ° FA00001440;0;647,85;;;;;;647;647;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2022;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;124;20230505;Facture NÂ° FA00001440;0;1295,69;;;;;;1295;1295;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2023;20230505;41110000;CLIENTS;411YDE00;YDE ;125;20230505;Facture NÂ° FA00001439;4200,52;0;;;;;;-4200;4200;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2023;20230505;44571100;TVA COLLECTEE  20%;;;125;20230505;Facture NÂ° FA00001439;0;700,09;;;;;;700;700;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2023;20230505;70600001;REDEVANCES COMMUNICATION;;;125;20230505;Facture NÂ° FA00001439;0;1166,81;;;;;;1166;1166;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2023;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;125;20230505;Facture NÂ° FA00001439;0;2333,62;;;;;;2333;2333;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2024;20230505;41110000;CLIENTS;411CL00092;CL00092 ;126;20230505;Facture NÂ° FA00001438;3016,62;0;;;;;;-3016;3016;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2024;20230505;44571100;TVA COLLECTEE  20%;;;126;20230505;Facture NÂ° FA00001438;0;502,77;;;;;;502;502;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2024;20230505;70600001;REDEVANCES COMMUNICATION;;;126;20230505;Facture NÂ° FA00001438;0;837,95;;;;;;837;837;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2024;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;126;20230505;Facture NÂ° FA00001438;0;1675,9;;;;;;1675;1675;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2025;20230505;41110000;CLIENTS;411HZF00;HZFP ;127;20230505;Facture NÂ° FA00001418;7705,03;0;;;;;;-7705;7705;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2025;20230505;44571100;TVA COLLECTEE  20%;;;127;20230505;Facture NÂ° FA00001418;0;1284,17;;;;;;1284;1284;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2025;20230505;70600001;REDEVANCES COMMUNICATION;;;127;20230505;Facture NÂ° FA00001418;0;2140,29;;;;;;2140;2140;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2025;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;127;20230505;Facture NÂ° FA00001418;0;4280,57;;;;;;4280;4280;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2026;20230505;41110000;CLIENTS;411SRP00;EURL SRP ST CHARLES ;128;20230505;Facture NÂ° FA00001419;7540,81;0;;;;;;-7540;7540;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2026;20230505;44571100;TVA COLLECTEE  20%;;;128;20230505;Facture NÂ° FA00001419;0;1256,8;;;;;;1256;1256;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2026;20230505;70600001;REDEVANCES COMMUNICATION;;;128;20230505;Facture NÂ° FA00001419;0;2094,67;;;;;;2094;2094;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2026;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;128;20230505;Facture NÂ° FA00001419;0;4189,34;;;;;;4189;4189;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2027;20230505;41110000;CLIENTS;411HHC00;HHC ;129;20230505;Facture NÂ° FA00001420;5834,35;0;;;;;;-5834;5834;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2027;20230505;44571100;TVA COLLECTEE  20%;;;129;20230505;Facture NÂ° FA00001420;0;972,39;;;;;;972;972;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2027;20230505;70600001;REDEVANCES COMMUNICATION;;;129;20230505;Facture NÂ° FA00001420;0;1620,65;;;;;;1620;1620;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2027;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;129;20230505;Facture NÂ° FA00001420;0;3241,31;;;;;;3241;3241;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2028;20230505;41110000;CLIENTS;411AYA00;AYA ;130;20230505;Facture NÂ° FA00001421;7518,01;0;;;;;;-7518;7518;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2028;20230505;44571100;TVA COLLECTEE  20%;;;130;20230505;Facture NÂ° FA00001421;0;1253;;;;;;1253;1253;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2028;20230505;70600001;REDEVANCES COMMUNICATION;;;130;20230505;Facture NÂ° FA00001421;0;2088,34;;;;;;2088;2088;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2028;20230505;70610006;REDEVANCES FONCTIONNEMENT;;;130;20230505;Facture NÂ° FA00001421;0;4176,67;;;;;;4176;4176;;;;;7;;70;VENTES;706;Prestations de services;7061;Prestations de services;70610;Prestations de services;;Resultat;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2029;20230505;41110000;CLIENTS;411HIM00;HIM ;131;20230505;Facture NÂ° FA00001422;3660,31;0;;;;;;-3660;3660;;;;;4;;41;CLIENTS;411;Clients;4111;Clients - Ventes de biens ou de prestations de services;41110;Clients - Ventes de biens ou de prestations de services;Bilan;;;;;;D;Encaissements;;;;;;;
VE;VENTES;05/01/2029;20230505;44571100;TVA COLLECTEE  20%;;;131;20230505;Facture NÂ° FA00001422;0;610,05;;;;;;610;610;;;;;4;;44;ETAT;445;TVA;4457;Taxes sur le chiffre d'affaires collectees par l'entreprise;44571;T.V.A. Collectee;Bilan;;;;;;C;Décaissements;;;;;;;
VE;VENTES;05/01/2029;20230505;70600001;REDEVANCES COMMUNICATION;;;131;20230505;Facture NÂ° FA00001422;0;1016,75;;;;;;1016;1016;;;;;7;;70;VENTES;706;Prestations de services;7060;Prestations de services;70600;;;Resultat;;;;;C;Décaissements;;;;;;;
