JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
VE	VENTES	03/01/2004	20230307	70600001	REDEVANCES COMMUNICATION			13	20230307	Facture N° FA00001340	0	917,95					
VE	VENTES	03/01/2004	20230307	70610006	REDEVANCES FONCTIONNEMENT			13	20230307	Facture N° FA00001340	0	1835,89					
VE	VENTES	03/01/1940	20230307	41110000	CLIENTS	411HWL00	HWL 	49	20230307	Facture N° FA00001327	1500	0					
VE	VENTES	03/01/1940	20230307	44571100	TVA COLLECTEE  20%			49	20230307	Facture N° FA00001327	0	250					
VE	VENTES	03/01/1940	20230307	70610001	PRESTATIONS MARKETING & COMMUNICATION			49	20230307	Facture N° FA00001327	0	250					
VE	VENTES	03/01/1940	20230307	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			49	20230307	Facture N° FA00001327	0	1000					
VE	VENTES	03/01/1941	20230307	41110000	CLIENTS	411HWS00	HWS 	50	20230307	Facture N° FA00001328	900	0					
VE	VENTES	03/01/1941	20230307	44571100	TVA COLLECTEE  20%			50	20230307	Facture N° FA00001328	0	150					
VE	VENTES	03/01/1941	20230307	70610001	PRESTATIONS MARKETING & COMMUNICATION			50	20230307	Facture N° FA00001328	0	250					
VE	VENTES	03/01/1941	20230307	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			50	20230307	Facture N° FA00001328	0	500					
VE	VENTES	03/01/1942	20230307	41110000	CLIENTS	411BHW00	BHW 	51	20230307	Facture N° FA00001329	1500	0					
VE	VENTES	03/01/1942	20230307	44571100	TVA COLLECTEE  20%			51	20230307	Facture N° FA00001329	0	250					
VE	VENTES	03/01/1942	20230307	70610001	PRESTATIONS MARKETING & COMMUNICATION			51	20230307	Facture N° FA00001329	0	250					
VE	VENTES	03/01/1942	20230307	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			51	20230307	Facture N° FA00001329	0	1000					
VE	VENTES	03/01/1943	20230307	41110000	CLIENTS	411BH000	BH 	52	20230307	Facture N° FA00001330	1500	0					
VE	VENTES	03/01/1943	20230307	44571100	TVA COLLECTEE  20%			52	20230307	Facture N° FA00001330	0	250					
VE	VENTES	03/01/1943	20230307	70610001	PRESTATIONS MARKETING & COMMUNICATION			52	20230307	Facture N° FA00001330	0	250					
VE	VENTES	03/01/1943	20230307	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			52	20230307	Facture N° FA00001330	0	1000					
VE	VENTES	03/01/1944	20230307	41110000	CLIENTS	411HEA00	SAS HEALFY 	53	20230307	Facture N° FA00001331	6696,13	0					
VE	VENTES	03/01/1944	20230307	44571100	TVA COLLECTEE  20%			53	20230307	Facture N° FA00001331	0	1116,02					
VE	VENTES	03/01/1944	20230307	70600001	REDEVANCES COMMUNICATION			53	20230307	Facture N° FA00001331	0	1860,04					
VE	VENTES	03/01/1944	20230307	70610006	REDEVANCES FONCTIONNEMENT			53	20230307	Facture N° FA00001331	0	3720,07					
VE	VENTES	03/01/1945	20230307	41110000	CLIENTS	411CL00130	WB ISSY LES MOULINEAUX 	54	20230307	Facture N° FA00001322	1500	0					
VE	VENTES	03/01/1945	20230307	44571100	TVA COLLECTEE  20%			54	20230307	Facture N° FA00001322	0	250					
VE	VENTES	03/01/1945	20230307	70610001	PRESTATIONS MARKETING & COMMUNICATION			54	20230307	Facture N° FA00001322	0	250					
VE	VENTES	03/01/1945	20230307	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			54	20230307	Facture N° FA00001322	0	1000					
VE	VENTES	03/01/1946	20230307	41110000	CLIENTS	411CL00141	ASM SAS (Meaux) 	55	20230307	Facture N° FA00001357	10800	0					
VE	VENTES	03/01/1946	20230307	44571100	TVA COLLECTEE  20%			55	20230307	Facture N° FA00001357	0	1800					
VE	VENTES	03/01/1946	20230307	70600003	PRESTATION ARCHITECT			55	20230307	Facture N° FA00001357	0	9000					
VE	VENTES	03/01/2005	20230307	41110000	CLIENTS	411PIZ00	TOR 	14	20230307	Facture N° FA00001336	6198,13	0					
VE	VENTES	03/01/2005	20230307	44571100	TVA COLLECTEE  20%			14	20230307	Facture N° FA00001336	0	1033,02					
VE	VENTES	03/01/2005	20230307	70610001	PRESTATIONS MARKETING & COMMUNICATION			14	20230307	Facture N° FA00001336	0	250					
VE	VENTES	03/01/2005	20230307	70600001	REDEVANCES COMMUNICATION			14	20230307	Facture N° FA00001336	0	1638,37					
VE	VENTES	03/01/2005	20230307	70610006	REDEVANCES FONCTIONNEMENT			14	20230307	Facture N° FA00001336	0	3276,74					
VE	VENTES	03/01/2006	20230307	41110000	CLIENTS	411FER00	FER 	15	20230307	Facture N° FA00001338	6458,52	0					
VE	VENTES	03/01/2006	20230307	44571100	TVA COLLECTEE  20%			15	20230307	Facture N° FA00001338	0	1076,42					
VE	VENTES	03/01/2006	20230307	70610001	PRESTATIONS MARKETING & COMMUNICATION			15	20230307	Facture N° FA00001338	0	250					
VE	VENTES	03/01/2006	20230307	70600001	REDEVANCES COMMUNICATION			15	20230307	Facture N° FA00001338	0	1710,7					
VE	VENTES	03/01/2006	20230307	70610006	REDEVANCES FONCTIONNEMENT			15	20230307	Facture N° FA00001338	0	3421,4					
VE	VENTES	03/01/2007	20230307	41110000	CLIENTS	411JMC00	JMC 	16	20230307	Facture N° FA00001337	3790,15	0					
VE	VENTES	03/01/2007	20230307	44571100	TVA COLLECTEE  20%			16	20230307	Facture N° FA00001337	0	631,69					
VE	VENTES	03/01/2007	20230307	70610001	PRESTATIONS MARKETING & COMMUNICATION			16	20230307	Facture N° FA00001337	0	250					
VE	VENTES	03/01/2007	20230307	70600001	REDEVANCES COMMUNICATION			16	20230307	Facture N° FA00001337	0	969,49					
VE	VENTES	03/01/2007	20230307	70610006	REDEVANCES FONCTIONNEMENT			16	20230307	Facture N° FA00001337	0	1938,97					
VE	VENTES	03/01/2008	20230307	41110000	CLIENTS	411FNT00	FNT 	17	20230307	Facture N° FA00001343 IMPY	2548,93	0					
VE	VENTES	03/01/2008	20230307	44571100	TVA COLLECTEE  20%			17	20230307	Facture N° FA00001343	0	424,82					
VE	VENTES	03/01/2008	20230307	70600001	REDEVANCES COMMUNICATION			17	20230307	Facture N° FA00001343	0	708,04					
VE	VENTES	03/01/2008	20230307	70610006	REDEVANCES FONCTIONNEMENT			17	20230307	Facture N° FA00001343	0	1416,07					
VE	VENTES	03/01/2009	20230307	41110000	CLIENTS	411THE00	THE 	18	20230307	Facture N° FA00001339	6000,98	0					
VE	VENTES	03/01/2009	20230307	44571100	TVA COLLECTEE  20%			18	20230307	Facture N° FA00001339	0	1000,16					
VE	VENTES	03/01/2009	20230307	70610001	PRESTATIONS MARKETING & COMMUNICATION			18	20230307	Facture N° FA00001339	0	250					
VE	VENTES	03/01/2009	20230307	70600001	REDEVANCES COMMUNICATION			18	20230307	Facture N° FA00001339	0	1583,61					
VE	VENTES	03/01/2009	20230307	70610006	REDEVANCES FONCTIONNEMENT			18	20230307	Facture N° FA00001339	0	3167,21					
VE	VENTES	03/02/2001	20230309	41110000	CLIENTS	411CL00152	SALEM MALIK 	10	20230309	Facture N° FA00001358	10800	0					
VE	VENTES	03/02/2001	20230309	44571100	TVA COLLECTEE  20%			10	20230309	Facture N° FA00001358	0	1800					
VE	VENTES	03/02/2001	20230309	70600003	PRESTATION ARCHITECT			10	20230309	Facture N° FA00001358	0	9000					
VE	VENTES	03/02/2002	20230309	41110000	CLIENTS	411CL00152	SALEM MALIK 	11	20230309	Facture N° FA00001359	10000	0					
VE	VENTES	03/02/2002	20230309	44571100	TVA COLLECTEE  20%			11	20230309	Facture N° FA00001359	0	1666,67					
VE	VENTES	03/02/2002	20230309	70610002	PRESTATIONS DEVELOPPEMENT			11	20230309	Facture N° FA00001359	0	8333,33					
VE	VENTES	03/02/2003	20230309	41110000	CLIENTS	411CL00153	Y&C HOLDING 	12	20230309	Facture N° FA00001360	10800	0					
VE	VENTES	03/02/2003	20230309	44571100	TVA COLLECTEE  20%			12	20230309	Facture N° FA00001360	0	1800					
VE	VENTES	03/02/2003	20230309	70600003	PRESTATION ARCHITECT			12	20230309	Facture N° FA00001360	0	9000					
VE	VENTES	03/03/2001	20230317	41110000	CLIENTS	411CL00154	H.H.H 	34	20230317	Facture N° FA00001361	10000	0					
VE	VENTES	03/03/2001	20230317	44571100	TVA COLLECTEE  20%			34	20230317	Facture N° FA00001361	0	1666,67					
VE	VENTES	03/03/2001	20230317	70610002	PRESTATIONS DEVELOPPEMENT			34	20230317	Facture N° FA00001361	0	8333,33					
VE	VENTES	03/03/2002	20230321	41110000	CLIENTS	411CL00156	Kennedy Raherimanantsoa 	35	20230321	Facture N° FA00001362	10000	0					
VE	VENTES	03/03/2002	20230321	44571100	TVA COLLECTEE  20%			35	20230321	Facture N° FA00001362	0	1666,67					
VE	VENTES	03/03/2002	20230321	70610002	PRESTATIONS DEVELOPPEMENT			35	20230321	Facture N° FA00001362	0	8333,33					
VE	VENTES	03/03/2003	20230322	41110000	CLIENTS	411CL00155	CHAOUAD OUALI 	36	20230322	Facture N° FA00001363	10000	0					
VE	VENTES	03/03/2003	20230322	44571100	TVA COLLECTEE  20%			36	20230322	Facture N° FA00001363	0	1666,67					
VE	VENTES	03/03/2003	20230322	70610002	PRESTATIONS DEVELOPPEMENT			36	20230322	Facture N° FA00001363	0	8333,33					
VE	VENTES	03/04/2001	20230330	41110000	CLIENTS	411CL00155	CHAOUAD OUALI 	10	20230330	Facture N° FA00001364	5000	0					
VE	VENTES	03/04/2001	20230330	44571100	TVA COLLECTEE  20%			10	20230330	Facture N° FA00001364	0	833,33					
VE	VENTES	03/04/2001	20230330	70610002	PRESTATIONS DEVELOPPEMENT			10	20230330	Facture N° FA00001364	0	4166,67					
VE	VENTES	03/04/2002	20230330	41110000	CLIENTS	411CL00158	CHAOUD RABAH 	11	20230330	Facture N° FA00001365	5000	0					
VE	VENTES	03/04/2002	20230330	44571100	TVA COLLECTEE  20%			11	20230330	Facture N° FA00001365	0	833,33					
VE	VENTES	03/04/2002	20230330	70610002	PRESTATIONS DEVELOPPEMENT			11	20230330	Facture N° FA00001365	0	4166,67					
VE	VENTES	03/05/2001	20230330	41110000	CLIENTS	411CL00155	CHAOUAD OUALI 	106	20230330	Avoir N° AV00000071	0	10000					
VE	VENTES	03/05/2001	20230330	44571100	TVA COLLECTEE  20%			106	20230330	Avoir N° AV00000071	1666,67	0					
VE	VENTES	03/05/2001	20230330	70610002	PRESTATIONS DEVELOPPEMENT			106	20230330	Avoir N° AV00000071	8333,33	0					
VE	VENTES	04/01/2001	20230406	41110000	CLIENTS	411FAM00	FAM 	59	20230406	Facture N° FA00001391	5421,3	0					
VE	VENTES	04/01/2001	20230406	44571100	TVA COLLECTEE  20%			59	20230406	Facture N° FA00001391	0	903,55					
VE	VENTES	04/01/2001	20230406	70600001	REDEVANCES COMMUNICATION			59	20230406	Facture N° FA00001391	0	1505,92					
VE	VENTES	04/01/2001	20230406	70610006	REDEVANCES FONCTIONNEMENT			59	20230406	Facture N° FA00001391	0	3011,83					
VE	VENTES	04/01/2010	20230406	41110000	CLIENTS	411MEH00	MEH 	68	20230406	Facture N° FA00001400	720	0					
VE	VENTES	04/01/2010	20230406	44571100	TVA COLLECTEE  20%			68	20230406	Facture N° FA00001400	0	120					
VE	VENTES	04/01/2010	20230406	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			68	20230406	Facture N° FA00001400	0	600					
VE	VENTES	04/01/2011	20230406	41110000	CLIENTS	411MEL00	MEL 	69	20230406	Facture N° FA00001401 i	720	0					
VE	VENTES	04/01/2011	20230406	44571100	TVA COLLECTEE  20%			69	20230406	Facture N° FA00001401	0	120					
VE	VENTES	04/01/2011	20230406	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			69	20230406	Facture N° FA00001401	0	600					
VE	VENTES	04/01/2012	20230406	41110000	CLIENTS	411BH000	BH 	70	20230406	Facture N° FA00001402	1200	0					
VE	VENTES	04/01/2012	20230406	44571100	TVA COLLECTEE  20%			70	20230406	Facture N° FA00001402	0	200					
VE	VENTES	04/01/2012	20230406	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			70	20230406	Facture N° FA00001402	0	1000					
VE	VENTES	04/01/2013	20230406	41110000	CLIENTS	411BHW00	BHW 	71	20230406	Facture N° FA00001403	1200	0					
VE	VENTES	04/01/2013	20230406	44571100	TVA COLLECTEE  20%			71	20230406	Facture N° FA00001403	0	200					
VE	VENTES	04/01/2013	20230406	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			71	20230406	Facture N° FA00001403	0	1000					
VE	VENTES	04/01/2014	20230406	41110000	CLIENTS	411HWS00	HWS 	72	20230406	Facture N° FA00001404	600	0					
VE	VENTES	04/01/2014	20230406	44571100	TVA COLLECTEE  20%			72	20230406	Facture N° FA00001404	0	100					
VE	VENTES	04/01/2014	20230406	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			72	20230406	Facture N° FA00001404	0	500					
VE	VENTES	04/01/2015	20230406	41110000	CLIENTS	411HWL00	HWL 	73	20230406	Facture N° FA00001405	1200	0					
VE	VENTES	04/01/2015	20230406	44571100	TVA COLLECTEE  20%			73	20230406	Facture N° FA00001405	0	200					
VE	VENTES	04/01/2015	20230406	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			73	20230406	Facture N° FA00001405	0	1000					
VE	VENTES	04/01/2016	20230406	41110000	CLIENTS	411HWR00	HWR 	74	20230406	Facture N° FA00001406	600	0					
VE	VENTES	04/01/2016	20230406	44571100	TVA COLLECTEE  20%			74	20230406	Facture N° FA00001406	0	100					
VE	VENTES	04/01/2016	20230406	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			74	20230406	Facture N° FA00001406	0	500					
VE	VENTES	04/01/2017	20230406	41110000	CLIENTS	411CL00117	KB94 	75	20230406	Facture N° FA00001407	1200	0					
VE	VENTES	04/01/2017	20230406	44571100	TVA COLLECTEE  20%			75	20230406	Facture N° FA00001407	0	200					
VE	VENTES	04/01/2017	20230406	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			75	20230406	Facture N° FA00001407	0	1000					
VE	VENTES	04/01/2018	20230406	41110000	CLIENTS	411CL00138	 	76	20230406	Facture N° FA00001408	1200	0					
VE	VENTES	04/01/2018	20230406	44571100	TVA COLLECTEE  20%			76	20230406	Facture N° FA00001408	0	200					
VE	VENTES	04/01/2018	20230406	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			76	20230406	Facture N° FA00001408	0	1000					
VE	VENTES	04/01/2019	20230406	41110000	CLIENTS	411CL00130	WB ISSY LES MOULINEAUX 	77	20230406	Facture N° FA00001409	1200	0					
VE	VENTES	04/01/2019	20230406	44571100	TVA COLLECTEE  20%			77	20230406	Facture N° FA00001409	0	200					
VE	VENTES	04/01/2019	20230406	70620001	PRESTATIONS ASSIST COMM & LICENCE DE MARQUE			77	20230406	Facture N° FA00001409	0	1000					
VE	VENTES	04/01/2002	20230406	41110000	CLIENTS	411CL00099	LSF 	60	20230406	Facture N° FA00001392	4185,26	0					
VE	VENTES	04/01/2002	20230406	44571100	TVA COLLECTEE  20%			60	20230406	Facture N° FA00001392	0	697,54					
VE	VENTES	04/01/2002	20230406	70600001	REDEVANCES COMMUNICATION			60	20230406	Facture N° FA00001392	0	1162,57					
VE	VENTES	04/01/2002	20230406	70610006	REDEVANCES FONCTIONNEMENT			60	20230406	Facture N° FA00001392	0	2325,15					
VE	VENTES	04/01/2020	20230406	41110000	CLIENTS	411CL00120	SAS E91P ( EVRY) 	78	20230406	Facture N° FA00001410	3025,03	0					
VE	VENTES	04/01/2020	20230406	44571100	TVA COLLECTEE  20%			78	20230406	Facture N° FA00001410	0	504,17					
VE	VENTES	04/01/2020	20230406	70610001	PRESTATIONS MARKETING & COMMUNICATION			78	20230406	Facture N° FA00001410	0	250					
VE	VENTES	04/01/2020	20230406	70600001	REDEVANCES COMMUNICATION			78	20230406	Facture N° FA00001410	0	756,95					
VE	VENTES	04/01/2020	20230406	70610006	REDEVANCES FONCTIONNEMENT			78	20230406	Facture N° FA00001410	0	1513,91					
VE	VENTES	04/01/2021	20230406	41110000	CLIENTS	411CL00145	ne pas utiliser 	79	20230406	Facture N° FA00001411	5646,58	0					
VE	VENTES	04/01/2021	20230406	44571100	TVA COLLECTEE  20%			79	20230406	Facture N° FA00001411	0	941,1					
VE	VENTES	04/01/2021	20230406	70600001	REDEVANCES COMMUNICATION			79	20230406	Facture N° FA00001411	0	1568,49					
VE	VENTES	04/01/2021	20230406	70610006	REDEVANCES FONCTIONNEMENT			79	20230406	Facture N° FA00001411	0	3136,99					
VE	VENTES	04/01/2022	20230406	41110000	CLIENTS	411TDJ00	TDJ 	80	20230406	Facture N° FA00001390	4817,94	0					
VE	VENTES	04/01/2022	20230406	44571100	TVA COLLECTEE  20%			80	20230406	Facture N° FA00001390	0	802,99					
VE	VENTES	04/01/2022	20230406	70600001	REDEVANCES COMMUNICATION			80	20230406	Facture N° FA00001390	0	1338,32					
VE	VENTES	04/01/2022	20230406	70610006	REDEVANCES FONCTIONNEMENT			80	20230406	Facture N° FA00001390	0	2676,63					
VE	VENTES	04/01/2023	20230406	41110000	CLIENTS	411INA00	INA 	81	20230406	Facture N° FA00001389	2766,31	0					
VE	VENTES	04/01/2023	20230406	44571100	TVA COLLECTEE  20%			81	20230406	Facture N° FA00001389	0	461,05					
VE	VENTES	04/01/2023	20230406	70600001	REDEVANCES COMMUNICATION			81	20230406	Facture N° FA00001389	0	768,42					
VE	VENTES	04/01/2023	20230406	70610006	REDEVANCES FONCTIONNEMENT			81	20230406	Facture N° FA00001389	0	1536,84					
VE	VENTES	04/01/2024	20230406	41110000	CLIENTS	411FNT00	FNT 	82	20230406	Facture N° FA00001388	2428,55	0					
VE	VENTES	04/01/2024	20230406	44571100	TVA COLLECTEE  20%			82	20230406	Facture N° FA00001388	0	404,76					
VE	VENTES	04/01/2024	20230406	70600001	REDEVANCES COMMUNICATION			82	20230406	Facture N° FA00001388	0	674,6					
VE	VENTES	04/01/2024	20230406	70610006	REDEVANCES FONCTIONNEMENT			82	20230406	Facture N° FA00001388	0	1349,19					
VE	VENTES	04/01/2025	20230406	41110000	CLIENTS	411YDE00	YDE 	83	20230406	Facture N° FA00001387	4659,55	0					
VE	VENTES	04/01/2025	20230406	44571100	TVA COLLECTEE  20%			83	20230406	Facture N° FA00001387	0	776,59					
VE	VENTES	04/01/2025	20230406	70600001	REDEVANCES COMMUNICATION			83	20230406	Facture N° FA00001387	0	1294,32					
VE	VENTES	04/01/2025	20230406	70610006	REDEVANCES FONCTIONNEMENT			83	20230406	Facture N° FA00001387	0	2588,64					
VE	VENTES	04/01/2026	20230406	41110000	CLIENTS	411MFK00	FIVE MFK 	84	20230406	Facture N° FA00001366	6696,89	0					
VE	VENTES	04/01/2026	20230406	44571100	TVA COLLECTEE  20%			84	20230406	Facture N° FA00001366	0	1116,15					
VE	VENTES	04/01/2026	20230406	70600001	REDEVANCES COMMUNICATION			84	20230406	Facture N° FA00001366	0	1860,25					
VE	VENTES	04/01/2026	20230406	70610006	REDEVANCES FONCTIONNEMENT			84	20230406	Facture N° FA00001366	0	3720,49					
VE	VENTES	04/01/2027	20230406	41110000	CLIENTS	411HZF00	HZFP 	85	20230406	Facture N° FA00001367	8797,36	0					
VE	VENTES	04/01/2027	20230406	44571100	TVA COLLECTEE  20%			85	20230406	Facture N° FA00001367	0	1466,23					
VE	VENTES	04/01/2027	20230406	70600001	REDEVANCES COMMUNICATION			85	20230406	Facture N° FA00001367	0	2443,71					
VE	VENTES	04/01/2027	20230406	70610006	REDEVANCES FONCTIONNEMENT			85	20230406	Facture N° FA00001367	0	4887,42					
VE	VENTES	04/01/2028	20230406	41110000	CLIENTS	411SRP00	EURL SRP ST CHARLES 	86	20230406	Facture N° FA00001368	8363,8	0					
VE	VENTES	04/01/2028	20230406	44571100	TVA COLLECTEE  20%			86	20230406	Facture N° FA00001368	0	1393,97					
VE	VENTES	04/01/2028	20230406	70600001	REDEVANCES COMMUNICATION			86	20230406	Facture N° FA00001368	0	2323,28					
VE	VENTES	04/01/2028	20230406	70610006	REDEVANCES FONCTIONNEMENT			86	20230406	Facture N° FA00001368	0	4646,55					
VE	VENTES	04/01/2029	20230406	41110000	CLIENTS	411HHC00	HHC 	87	20230406	Facture N° FA00001369	6765,44	0					
VE	VENTES	04/01/2029	20230406	44571100	TVA COLLECTEE  20%			87	20230406	Facture N° FA00001369	0	1127,57					
VE	VENTES	04/01/2029	20230406	70600001	REDEVANCES COMMUNICATION			87	20230406	Facture N° FA00001369	0	1879,29					
VE	VENTES	04/01/2029	20230406	70610006	REDEVANCES FONCTIONNEMENT			87	20230406	Facture N° FA00001369	0	3758,58					
VE	VENTES	04/01/2003	20230406	41110000	CLIENTS	411CL00103	SAS PARS 	61	20230406	Facture N° FA00001393 -IMP	2566,68	0					
VE	VENTES	04/01/2003	20230406	44571100	TVA COLLECTEE  20%			61	20230406	Facture N° FA00001393	0	427,78					
VE	VENTES	04/01/2003	20230406	70600001	REDEVANCES COMMUNICATION			61	20230406	Facture N° FA00001393	0	712,97					
VE	VENTES	04/01/2003	20230406	70610006	REDEVANCES FONCTIONNEMENT			61	20230406	Facture N° FA00001393	0	1425,93					
VE	VENTES	04/01/1930	20230406	41110000	CLIENTS	411AYA00	AYA 	88	20230406	Facture N° FA00001370	8080,92	0					
VE	VENTES	04/01/1930	20230406	44571100	TVA COLLECTEE  20%			88	20230406	Facture N° FA00001370	0	1346,82					
VE	VENTES	04/01/1930	20230406	70600001	REDEVANCES COMMUNICATION			88	20230406	Facture N° FA00001370	0	2244,7					
VE	VENTES	04/01/1930	20230406	70610006	REDEVANCES FONCTIONNEMENT			88	20230406	Facture N° FA00001370	0	4489,4					
VE	VENTES	04/01/1931	20230406	41110000	CLIENTS	411HIM00	HIM 	89	20230406	Facture N° FA00001371	4510,87	0					
VE	VENTES	04/01/1931	20230406	44571100	TVA COLLECTEE  20%			89	20230406	Facture N° FA00001371	0	751,81					
VE	VENTES	04/01/1931	20230406	70600001	REDEVANCES COMMUNICATION			89	20230406	Facture N° FA00001371	0	1253,02					
VE	VENTES	04/01/1931	20230406	70610006	REDEVANCES FONCTIONNEMENT			89	20230406	Facture N° FA00001371	0	2506,04					
VE	VENTES	04/01/1932	20230406	41110000	CLIENTS	411TDM00	TDM 	90	20230406	Facture N° FA00001372	3912,98	0					
VE	VENTES	04/01/1932	20230406	44571100	TVA COLLECTEE  20%			90	20230406	Facture N° FA00001372	0	652,16					
VE	VENTES	04/01/1932	20230406	70600001	REDEVANCES COMMUNICATION			90	20230406	Facture N° FA00001372	0	1086,94					
VE	VENTES	04/01/1932	20230406	70610006	REDEVANCES FONCTIONNEMENT			90	20230406	Facture N° FA00001372	0	2173,88					
VE	VENTES	04/01/1933	20230406	41110000	CLIENTS	411HEA00	SAS HEALFY 	91	20230406	Facture N° FA00001373	6403,07	0					
VE	VENTES	04/01/1933	20230406	44571100	TVA COLLECTEE  20%			91	20230406	Facture N° FA00001373	0	1067,18					
VE	VENTES	04/01/1933	20230406	70600001	REDEVANCES COMMUNICATION			91	20230406	Facture N° FA00001373	0	1778,63					
VE	VENTES	04/01/1933	20230406	70610006	REDEVANCES FONCTIONNEMENT			91	20230406	Facture N° FA00001373	0	3557,26					
VE	VENTES	04/01/1934	20230406	41110000	CLIENTS	411MKA00	MK ALLIANCE 	92	20230406	Facture N° FA00001374	3705,66	0					
VE	VENTES	04/01/1934	20230406	44571100	TVA COLLECTEE  20%			92	20230406	Facture N° FA00001374	0	617,61					
VE	VENTES	04/01/1934	20230406	70600001	REDEVANCES COMMUNICATION			92	20230406	Facture N° FA00001374	0	1029,35					
VE	VENTES	04/01/1934	20230406	70610006	REDEVANCES FONCTIONNEMENT			92	20230406	Facture N° FA00001374	0	2058,7					
VE	VENTES	04/01/1935	20230406	41110000	CLIENTS	411PLA00	PLA 	93	20230406	Facture N° FA00001375	3778,34	0					
VE	VENTES	04/01/1935	20230406	44571100	TVA COLLECTEE  20%			93	20230406	Facture N° FA00001375	0	629,72					
VE	VENTES	04/01/1935	20230406	70600001	REDEVANCES COMMUNICATION			93	20230406	Facture N° FA00001375	0	1049,54					
VE	VENTES	04/01/1935	20230406	70610006	REDEVANCES FONCTIONNEMENT			93	20230406	Facture N° FA00001375	0	2099,08					
VE	VENTES	04/01/1936	20230406	41110000	CLIENTS	411NAI00	NAI 	94	20230406	Facture N° FA00001376	3925,22	0					
VE	VENTES	04/01/1936	20230406	44571100	TVA COLLECTEE  20%			94	20230406	Facture N° FA00001376	0	654,2					
VE	VENTES	04/01/1936	20230406	70600001	REDEVANCES COMMUNICATION			94	20230406	Facture N° FA00001376	0	1090,34					
VE	VENTES	04/01/1936	20230406	70610006	REDEVANCES FONCTIONNEMENT			94	20230406	Facture N° FA00001376	0	2180,68					
VE	VENTES	04/01/1937	20230406	41110000	CLIENTS	411REA00	REAL FOOD PARIS	95	20230406	Facture N° FA00001377	3289,36	0					
VE	VENTES	04/01/1937	20230406	44571100	TVA COLLECTEE  20%			95	20230406	Facture N° FA00001377	0	548,23					
VE	VENTES	04/01/1937	20230406	70600001	REDEVANCES COMMUNICATION			95	20230406	Facture N° FA00001377	0	913,71					
VE	VENTES	04/01/1937	20230406	70610006	REDEVANCES FONCTIONNEMENT			95	20230406	Facture N° FA00001377	0	1827,42					
VE	VENTES	04/01/1938	20230406	41110000	CLIENTS	411TOR00	77 PIZZA TORCY	96	20230406	Facture N° FA00001378	4804,14	0					
VE	VENTES	04/01/1938	20230406	44571100	TVA COLLECTEE  20%			96	20230406	Facture N° FA00001378	0	800,69					
VE	VENTES	04/01/1938	20230406	70600001	REDEVANCES COMMUNICATION			96	20230406	Facture N° FA00001378	0	1334,48					
VE	VENTES	04/01/1938	20230406	70610006	REDEVANCES FONCTIONNEMENT			96	20230406	Facture N° FA00001378	0	2668,97					
VE	VENTES	04/01/1939	20230406	41110000	CLIENTS	411PAN00	FIVE PANTIN 	97	20230406	Facture N° FA00001379	2005,21	0					
VE	VENTES	04/01/1939	20230406	44571100	TVA COLLECTEE  20%			97	20230406	Facture N° FA00001379	0	334,2					
VE	VENTES	04/01/1939	20230406	70600001	REDEVANCES COMMUNICATION			97	20230406	Facture N° FA00001379	0	557					
VE	VENTES	04/01/1939	20230406	70610006	REDEVANCES FONCTIONNEMENT			97	20230406	Facture N° FA00001379	0	1114,01					
VE	VENTES	04/01/2004	20230406	41110000	CLIENTS	411CL00098	CHEZ MARCELLINO 	62	20230406	Facture N° FA00001394	3762,94	0					
VE	VENTES	04/01/2004	20230406	44571100	TVA COLLECTEE  20%			62	20230406	Facture N° FA00001394	0	627,16					
VE	VENTES	04/01/2004	20230406	70600001	REDEVANCES COMMUNICATION			62	20230406	Facture N° FA00001394	0	1045,26					
VE	VENTES	04/01/2004	20230406	70610006	REDEVANCES FONCTIONNEMENT			62	20230406	Facture N° FA00001394	0	2090,52					
VE	VENTES	04/01/1940	20230406	41110000	CLIENTS	411FB000	FB93 	98	20230406	Facture N° FA00001380	3342,22	0					
VE	VENTES	04/01/1940	20230406	44571100	TVA COLLECTEE  20%			98	20230406	Facture N° FA00001380	0	557,04					
VE	VENTES	04/01/1940	20230406	70600001	REDEVANCES COMMUNICATION			98	20230406	Facture N° FA00001380	0	928,39					
VE	VENTES	04/01/1940	20230406	70610006	REDEVANCES FONCTIONNEMENT			98	20230406	Facture N° FA00001380	0	1856,79					
